,class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
1181,straight,16.87663555536544,69.0860588885475,57.03464430563981,105.974489916439,73.10591891323432,0.34350199,0.63869303,0.38808325,0.3103776,0.6291453,0.54601884,0.30957758,0.63126415,0.5103024,0.3029092,0.5886324,0.58677006,0.30235258,0.59736913,0.73217267,0.4307198,0.54964405,0.7167984,0.42916033,0.5392253,0.60223264,0.66467845,0.5789819,0.23462635,0.66469,0.57974666,0.2858198,0.5820282,0.6770877,0.27146524,0.596504,0.7155799,0.17699544,0.8396754,0.52834886,0.40903643,0.8586351,0.5152928,0.25381276,0.7944491,0.66809607,0.1712888,0.9280867,0.71513486,0.10851972,0.90531105,0.6349691,0.17710991,0.9459669,0.7081515,0.054535046
1182,straight,16.981883093578677,70.08857356435446,58.14919798949708,105.85704481366064,72.2376857565098,0.3459402,0.6393991,0.37460285,0.31030732,0.6290196,0.549259,0.30978477,0.6312149,0.5098181,0.30313367,0.58869237,0.57252306,0.3024927,0.5963237,0.7183262,0.4298763,0.5497739,0.6728131,0.42928022,0.53870416,0.5325679,0.66479814,0.5785322,0.20227526,0.6662679,0.57926816,0.29660952,0.5852251,0.6773949,0.24356937,0.5963298,0.7137599,0.1493116,0.8373498,0.52898324,0.42058507,0.8560436,0.5149848,0.28657869,0.79510874,0.66722906,0.169956,0.9253375,0.7157933,0.10889552,0.9064286,0.62555134,0.20011757,0.93138784,0.67868966,0.07486046
1183,straight,17.88099992788978,76.32754155981091,58.36781185426168,107.96689024827758,73.1288137073322,0.3501674,0.6401755,0.39494297,0.31656867,0.629191,0.5207011,0.31365252,0.63181245,0.46683174,0.30363604,0.58924216,0.60156655,0.30306432,0.5974009,0.7182365,0.42926928,0.548485,0.6972702,0.429119,0.53824466,0.51346827,0.6620327,0.5785573,0.24154629,0.6649419,0.5796849,0.34279552,0.58222115,0.67713803,0.2646881,0.5960736,0.7157978,0.16712019,0.8383569,0.53826225,0.46264008,0.8563045,0.5186425,0.28220963,0.80775046,0.6793341,0.15015316,0.929913,0.7145352,0.13582313,0.9037029,0.6235626,0.19751544,0.92549455,0.6669463,0.06778655
1184,straight,16.611214672449492,69.0140413739389,58.14213557389528,105.79538186583376,72.56386144032376,0.34796724,0.64066046,0.36529768,0.3112808,0.6293623,0.5232057,0.31113032,0.6320354,0.48748997,0.3023671,0.5891294,0.58852375,0.3024594,0.59877604,0.69152737,0.43128666,0.550458,0.69123745,0.42939472,0.53814477,0.60645616,0.6670169,0.57856035,0.24320197,0.6679101,0.57849354,0.35558373,0.58761543,0.6778249,0.26872295,0.59775907,0.7159487,0.15991853,0.8415115,0.528501,0.41489547,0.85968184,0.5150694,0.26555786,0.79701936,0.6660693,0.15610649,0.9275483,0.7136859,0.10182538,0.90791863,0.62447655,0.18288991,0.9336021,0.6780391,0.06316642
1185,straight,17.364828776744442,69.8823428325551,56.99407639706452,87.5249810058865,72.04523151626636,0.34624583,0.638699,0.3488082,0.31104922,0.62912387,0.52180964,0.31037968,0.6313267,0.48779333,0.301457,0.58902544,0.584654,0.30026856,0.5975811,0.7018649,0.4283919,0.54911274,0.6957496,0.42715022,0.53791404,0.5696595,0.66802037,0.5788328,0.20040935,0.66997886,0.57916516,0.30594432,0.5842627,0.67838293,0.25399435,0.59821475,0.71646065,0.15934107,0.83929676,0.538522,0.44345757,0.85817814,0.5185661,0.2990313,0.79609966,0.66657466,0.16798137,0.85847855,0.6994699,0.09269953,0.90490144,0.6239329,0.19038224,0.9307264,0.67977005,0.062878914
1186,straight,17.231976789650854,73.86654926977445,57.02134934242038,87.43017798020672,67.67629418347853,0.34515485,0.6382995,0.3803153,0.30999693,0.628852,0.521706,0.30967668,0.63141555,0.48869574,0.30113962,0.5892602,0.5790445,0.30057263,0.5991212,0.6745936,0.42861018,0.54950535,0.65069675,0.42852503,0.5370737,0.7076304,0.6675538,0.5783712,0.3764921,0.6691798,0.5781604,0.32679343,0.58387566,0.6785665,0.2653815,0.5981516,0.6917748,0.19139068,0.82840383,0.5387506,0.4266659,0.8570901,0.5157601,0.2568403,0.795274,0.66600597,0.1571303,0.85797393,0.6983844,0.08776357,0.9069659,0.6247157,0.18051656,0.93212354,0.677787,0.05780214
1187,straight,17.016644344864616,77.30808351705794,57.90619351920636,108.39027318435916,73.53318822695364,0.34654933,0.628718,0.31521443,0.30675882,0.6166593,0.60074526,0.30606893,0.6184427,0.57827264,0.29789364,0.5776211,0.6884136,0.29598418,0.5802862,0.76581323,0.42673808,0.5379712,0.71611804,0.4284824,0.53054446,0.5477488,0.6728753,0.5799584,0.26476917,0.66974276,0.58118325,0.28393266,0.58686817,0.67623866,0.20344698,0.59587926,0.718244,0.17294668,0.86018467,0.5388353,0.42660862,0.87654626,0.5270003,0.176824,0.8297734,0.6726245,0.13391986,0.9402572,0.7136856,0.15110476,0.9142804,0.59910196,0.14567478,0.9306936,0.68554974,0.06942561
1188,straight,16.755215187625446,79.93453713973797,58.18393633161576,111.05859586665136,74.21323601166596,0.3465523,0.6281364,0.3468266,0.3060785,0.6168376,0.6328232,0.3061463,0.61883384,0.6188045,0.29686275,0.5784793,0.66523415,0.29558635,0.5812183,0.7458722,0.42543337,0.5395583,0.6885401,0.42688203,0.5289559,0.5582314,0.67289984,0.5811539,0.27641168,0.6689322,0.5818846,0.2653627,0.588312,0.67724365,0.21034062,0.5962703,0.71784604,0.16374649,0.85874385,0.540914,0.42839393,0.8772926,0.5386635,0.21044987,0.830981,0.69452524,0.14454187,0.9416449,0.7171753,0.18101814,0.91756654,0.6398583,0.15798523,0.9308276,0.682721,0.06938674
1189,straight,16.15562558512858,88.7356661872171,58.872351098061344,112.01063544449192,75.81908861761683,0.34494612,0.624416,0.3395084,0.30643287,0.6157988,0.6073819,0.3062419,0.61784285,0.57753205,0.29777962,0.5753655,0.6666377,0.29553142,0.5793726,0.7489387,0.42699477,0.5377285,0.6968508,0.42835343,0.52687114,0.5898026,0.6739773,0.5803546,0.26434013,0.6657518,0.5814733,0.22526222,0.5889862,0.6784028,0.18994427,0.5960425,0.7174993,0.18950193,0.8574905,0.5422747,0.41934693,0.8756472,0.5383821,0.18668859,0.8531884,0.6740851,0.1273603,0.9421646,0.7159464,0.19595505,0.9134072,0.59942746,0.14563479,0.9308715,0.68446463,0.07184071
1190,straight,16.505321051730427,81.67221922685926,59.78003542743185,110.41305419762594,77.43487914881005,0.3487128,0.6216018,0.32270646,0.31088156,0.61334074,0.4676882,0.31056672,0.61522657,0.47271484,0.29825014,0.57320267,0.7278976,0.29529107,0.57617193,0.69208443,0.4249477,0.5354542,0.69357395,0.42753538,0.52670884,0.6219306,0.66945624,0.5793136,0.28322804,0.66312087,0.5809331,0.25475875,0.58637583,0.67696935,0.17053092,0.59647703,0.7204853,0.17876738,0.8567023,0.54210967,0.45932612,0.87256896,0.52862054,0.20614812,0.8322711,0.6927707,0.14040525,0.9408457,0.71452236,0.18813358,0.9179503,0.6403797,0.16534017,0.9477286,0.69628423,0.072315164
1191,straight,15.443318404733166,81.59895178763253,61.72167379335889,111.0896049254832,78.42100820079816,0.34377354,0.620726,0.35685018,0.30853778,0.61263925,0.53958726,0.30827692,0.614096,0.52611965,0.2966874,0.57180595,0.7697531,0.29463184,0.57342196,0.70949316,0.42634937,0.5357903,0.6588321,0.42630124,0.5256631,0.6168913,0.6678293,0.5796118,0.32820848,0.6613636,0.5767432,0.2496113,0.59084034,0.67617893,0.20595606,0.59703887,0.72231835,0.18133268,0.8588246,0.54135793,0.46182594,0.87703246,0.5354495,0.19417006,0.83436126,0.6934313,0.13651875,0.9425637,0.71701425,0.19310199,0.9164982,0.63950497,0.15377448,0.932763,0.6823008,0.06858325
1192,straight,17.117790808511025,80.5981378289289,63.63477562893361,111.96457264872936,79.04405805688673,0.34159455,0.61957234,0.35222563,0.30321464,0.6107125,0.52712727,0.30252832,0.6122146,0.4708761,0.29592106,0.5710297,0.7491167,0.29341286,0.5720639,0.7224773,0.42621183,0.5306815,0.6465805,0.4275949,0.523722,0.591949,0.6667185,0.57984984,0.314484,0.6614653,0.576915,0.25149092,0.5924849,0.6751406,0.21465039,0.5975815,0.7219668,0.17426193,0.85865116,0.54053193,0.46538585,0.8768894,0.5363156,0.19630781,0.83185875,0.682235,0.1397986,0.94386286,0.71679693,0.16184078,0.9168305,0.63802755,0.14647184,0.93406224,0.68356186,0.06055257
1193,straight,17.017994649741222,85.78145910702486,65.01976723788295,116.15966117657284,78.31927253311082,0.33910215,0.61836934,0.36222482,0.30138138,0.6101845,0.5766456,0.3005182,0.61080605,0.5502996,0.29393286,0.5703844,0.73081297,0.29097667,0.5705343,0.73472023,0.42443627,0.53022057,0.69949305,0.42584118,0.5227436,0.60509574,0.6653995,0.5788356,0.34301573,0.6607362,0.5798747,0.27941772,0.59340817,0.6765297,0.2542711,0.5953387,0.7179075,0.1873685,0.84528077,0.5409576,0.4486844,0.8616509,0.53673786,0.20227703,0.8313974,0.6805435,0.14657894,0.94343054,0.7176873,0.18996397,0.9143059,0.6381892,0.14615908,0.93165344,0.68133837,0.06388355
1194,straight,16.92815625422211,82.46038890613288,65.07839758171833,108.31152110322893,79.77506588299651,0.34177288,0.61667955,0.36333397,0.3040455,0.60789543,0.63239545,0.3031863,0.60872024,0.5970312,0.2959322,0.5689897,0.73276776,0.293086,0.569557,0.76996183,0.42653745,0.5290198,0.7137459,0.42854273,0.52193457,0.61852884,0.6654497,0.57671183,0.41219136,0.65998423,0.57890075,0.2815552,0.59376985,0.67461157,0.22968212,0.5986441,0.716333,0.14268221,0.8556389,0.53839946,0.46656713,0.8721196,0.5148708,0.21268909,0.83350027,0.68154144,0.14622377,0.9424584,0.7165859,0.18508756,0.91852206,0.6389794,0.16817413,0.93351233,0.68093735,0.06982074
1195,straight,15.115155428614525,86.3583437145133,65.01491097338307,111.14663700505282,78.00771345412069,0.34017932,0.61613697,0.34250546,0.30258623,0.6070542,0.6543033,0.30131844,0.6074709,0.6008585,0.29554167,0.56669825,0.67264473,0.29300714,0.567612,0.7506782,0.4286765,0.5305423,0.7004734,0.43157083,0.5237732,0.6289006,0.66322064,0.57469016,0.38752452,0.6601802,0.5758907,0.2444722,0.5917445,0.67436135,0.21128026,0.5956522,0.7153191,0.13064916,0.84417695,0.5385395,0.48627132,0.85935795,0.5152152,0.2556294,0.8323812,0.68066823,0.15654731,0.94189465,0.71653354,0.15152346,0.9045837,0.62494206,0.17574386,0.93124026,0.6802484,0.0725084
1196,straight,15.126215166140824,95.40013447739784,63.94965417986037,112.80418048264237,76.66382592359649,0.33490998,0.6149334,0.3583296,0.2993857,0.6068695,0.66668284,0.29800954,0.6068725,0.5977558,0.29232067,0.5659322,0.59506637,0.28859067,0.5658559,0.6660901,0.42750138,0.5291925,0.7002266,0.42960268,0.52035576,0.6156411,0.66650283,0.5765796,0.36805204,0.6622739,0.5759937,0.27001262,0.59158087,0.6750535,0.24711631,0.5926861,0.71384615,0.15713425,0.8463027,0.54166526,0.5018527,0.85979223,0.5175756,0.23859046,0.8555914,0.6855282,0.14231806,0.944901,0.71639395,0.18002656,0.9170491,0.63797015,0.15301684,0.9335351,0.6722377,0.06664863
1197,straight,15.75706549769809,97.39829265870672,65.60306539300203,115.2292118266987,77.82297732763935,0.33598483,0.6146552,0.36084595,0.29974064,0.60645264,0.7149018,0.2983915,0.6066069,0.6497422,0.29219866,0.56540054,0.5823208,0.28876042,0.5650164,0.6491338,0.426581,0.5272758,0.72731507,0.4296639,0.5191217,0.7604921,0.664284,0.57486475,0.35824007,0.65804195,0.5738453,0.2538235,0.5918683,0.67557484,0.2581654,0.5911528,0.7131287,0.15189578,0.84278166,0.5421813,0.5128648,0.8580867,0.52740383,0.22740005,0.8572764,0.69704187,0.15990946,0.9435054,0.71816564,0.21489243,0.9176841,0.6490982,0.14638644,0.93082833,0.68103737,0.059042852
1198,straight,15.310050796028907,95.3961114959767,65.86605499680421,110.16803482153009,80.48284423573908,0.33883247,0.61377025,0.3339004,0.3038615,0.6056388,0.6863611,0.30265385,0.60564905,0.6499003,0.29538724,0.5653347,0.6342078,0.29159284,0.5641233,0.65772784,0.43005133,0.5282686,0.6588126,0.4310562,0.5180575,0.6040638,0.66297185,0.5742173,0.3504733,0.65444463,0.5729461,0.27780938,0.59189004,0.67463386,0.21730849,0.59456086,0.71184933,0.14710526,0.8453111,0.54186505,0.5075727,0.8596208,0.505206,0.24365082,0.8539519,0.6823037,0.15265894,0.9410213,0.7078425,0.1746545,0.9181475,0.63846236,0.15560389,0.93306994,0.67343545,0.08234806
1199,straight,14.78338301439412,90.10985926708864,67.16945999611774,108.59141542522688,77.54524134541913,0.34025893,0.6124551,0.3386059,0.3063413,0.60431176,0.6757641,0.3051505,0.6036429,0.61607325,0.2958245,0.5645526,0.6357179,0.29261068,0.5621626,0.6353957,0.42805624,0.52946705,0.70818734,0.4309379,0.51969254,0.6344539,0.6624656,0.57262963,0.36423987,0.6617739,0.56919694,0.29782072,0.5952666,0.67507154,0.24139874,0.59708816,0.7107511,0.113982245,0.8396555,0.53221923,0.51028335,0.85785437,0.5023646,0.31229073,0.838886,0.6935673,0.1741847,0.9391328,0.7150369,0.2348712,0.9196951,0.6475993,0.16344827,0.9356486,0.68974847,0.068894215
1200,straight,14.395400331974193,89.94167951915543,68.19863290025526,110.89552510021733,79.72381214346473,0.3418553,0.6106957,0.36464885,0.30721837,0.6027978,0.6849281,0.30643606,0.60266316,0.60627705,0.29667723,0.5618916,0.6519465,0.2930128,0.56243604,0.6337146,0.42770073,0.52807957,0.69777244,0.4281982,0.5182493,0.6074414,0.66224074,0.5754538,0.35966173,0.6567006,0.5759086,0.23536904,0.5969278,0.6751835,0.2641485,0.59461975,0.7125222,0.14138094,0.84209025,0.5402879,0.5326738,0.85925287,0.5128595,0.24778953,0.8373703,0.6951439,0.16572385,0.9403738,0.71762335,0.21048467,0.91666,0.6365155,0.17237344,0.9329667,0.676836,0.06822647
1201,straight,15.24096909829313,97.54490266924104,68.26132037645763,109.1765713918002,79.73437844611074,0.3446083,0.6103289,0.4049175,0.31099635,0.60255766,0.6178794,0.31018293,0.60349494,0.6328135,0.29721403,0.56202006,0.6792545,0.29416576,0.56402606,0.650503,0.4276529,0.52628696,0.6912343,0.4272661,0.5197147,0.7650976,0.6615813,0.5748,0.3559578,0.65326583,0.5759841,0.22318634,0.5957038,0.6745007,0.22081798,0.5926721,0.710517,0.15458922,0.8419789,0.5384452,0.5004584,0.8579804,0.5027245,0.2486029,0.85682225,0.6829676,0.15168905,0.9415742,0.7156423,0.24641754,0.9229418,0.6467217,0.19070804,0.9351654,0.69037193,0.08125405
1202,straight,14.23445564388662,96.7336196298161,67.93789725887919,114.37998025624516,80.59070658311192,0.33700168,0.6111408,0.37464756,0.3011476,0.603591,0.6555979,0.29953942,0.60313934,0.5754791,0.29135048,0.56184864,0.584995,0.2897922,0.5629204,0.6565269,0.42645347,0.5273904,0.72602636,0.42801815,0.51732457,0.58439636,0.6627933,0.5749446,0.39927322,0.6533842,0.5759519,0.22999755,0.59782565,0.6733284,0.2038908,0.59281284,0.7120539,0.112763114,0.84435433,0.5401217,0.5307206,0.85835266,0.52431273,0.22988647,0.8585429,0.7026686,0.17181256,0.9406245,0.7139807,0.18751642,0.9246282,0.6494582,0.21735273,0.93388045,0.6925816,0.098557025
1203,straight,14.76179916124146,88.20696173413393,68.64628349845789,114.50493856711054,80.41591521206213,0.34124452,0.609909,0.34881687,0.30543283,0.6030187,0.6689802,0.30455643,0.60280174,0.5945734,0.29317802,0.5622658,0.60169107,0.29289848,0.5642511,0.6048434,0.4264081,0.5269694,0.73298043,0.4272096,0.51802564,0.5879315,0.66093683,0.5720885,0.37351036,0.65406144,0.570676,0.21720316,0.59691525,0.6735827,0.25707147,0.59428567,0.7139213,0.1346451,0.8467404,0.5421393,0.5495503,0.86054885,0.5249713,0.24340034,0.8366984,0.6909734,0.14701071,0.9432092,0.71429336,0.15984978,0.9233812,0.6487319,0.19689088,0.93042564,0.68972653,0.08217893
1204,straight,13.57465111736431,98.96550688452284,69.06199613210156,113.62215027726474,81.31356599354189,0.3396933,0.60922664,0.38486096,0.30436802,0.6013354,0.6029991,0.30333653,0.60121757,0.54197943,0.29369634,0.55970716,0.6333039,0.29367507,0.56264704,0.63393825,0.4287189,0.52692926,0.6999674,0.42887443,0.51583356,0.6751543,0.6606059,0.5732369,0.3849941,0.65336895,0.57337445,0.2526865,0.59724104,0.6737366,0.1940707,0.59342504,0.71416557,0.14640597,0.84289265,0.54321027,0.5240741,0.8572223,0.51547873,0.27149692,0.8617163,0.7031016,0.16015211,0.9448428,0.7153718,0.27749687,0.92166865,0.6495195,0.1641214,0.9323014,0.6805607,0.08325782
1205,straight,14.129713567945478,99.62449036583484,69.61479066238736,117.27675227570678,81.02436895389437,0.33921692,0.6074778,0.39281324,0.30520245,0.60012823,0.6120935,0.3037816,0.5994534,0.5423259,0.29196185,0.5589869,0.6234491,0.2921242,0.5601322,0.6777703,0.42436382,0.5254766,0.7246304,0.4268139,0.515391,0.631943,0.6586577,0.5726829,0.39051232,0.6519701,0.5730277,0.25457343,0.59710675,0.6720441,0.25555342,0.5952932,0.70441407,0.12748404,0.83886147,0.5418355,0.5185864,0.8528685,0.5264093,0.23296851,0.8585052,0.6938235,0.16537283,0.94291174,0.7127114,0.18120795,0.9188437,0.6394447,0.18487334,0.93228596,0.692002,0.08728598
1206,straight,12.969044093386357,114.3192462141454,70.52661408639489,116.22318193585396,82.69161130010531,0.34298953,0.6070697,0.39461073,0.3083082,0.59965074,0.5501943,0.30666548,0.59962416,0.51589596,0.29204115,0.5588106,0.64639693,0.29043826,0.5599606,0.69860744,0.42379713,0.5283043,0.7345233,0.4242341,0.51314884,0.6641925,0.6572146,0.5721148,0.37267825,0.65073955,0.57131684,0.27155286,0.59673417,0.6764337,0.15179704,0.59348536,0.7151094,0.11303226,0.84260726,0.5432674,0.5367515,0.85651344,0.52462626,0.23426653,0.9134514,0.71623474,0.18915682,0.9456457,0.7183934,0.34029245,0.9197978,0.64955145,0.1617932,0.9310727,0.68902,0.07585601
1207,straight,16.57506630980677,98.57699889434332,71.34534203201515,115.38489915863995,82.64996763673575,0.33912405,0.60607713,0.393457,0.30526352,0.59857863,0.5341485,0.30414432,0.5993886,0.50022703,0.29294193,0.557841,0.6525942,0.29219747,0.56203306,0.6314435,0.4260887,0.5179936,0.67355114,0.42656875,0.5130254,0.60914296,0.6601702,0.5704746,0.3744696,0.6501616,0.5685936,0.22958344,0.59525144,0.6772834,0.21303228,0.59370506,0.7133475,0.15853554,0.84625953,0.5418846,0.574753,0.86118335,0.5268349,0.2714594,0.859935,0.68867046,0.16952625,0.9445542,0.71798164,0.27159238,0.9205582,0.63916177,0.18341252,0.9335143,0.6797697,0.08412264
1208,straight,18.259510984005487,110.5010543548924,72.95451410990265,113.99826830428982,82.19112918867263,0.3399437,0.60463387,0.39504445,0.30343089,0.5976916,0.50510585,0.3013559,0.59798855,0.49385923,0.29039267,0.55864877,0.57048666,0.28923512,0.5609297,0.6628154,0.42234454,0.5148712,0.7131552,0.42481515,0.5116142,0.77386624,0.65999055,0.5702328,0.41908392,0.65157366,0.5713327,0.32993695,0.5993862,0.67453253,0.17666811,0.5922593,0.7140853,0.12124354,0.8547944,0.5429501,0.48443624,0.8697881,0.5300322,0.25050485,0.9008353,0.69557905,0.19907334,0.9435785,0.71613896,0.3618648,0.91972375,0.63875455,0.14088441,0.93225694,0.6813652,0.07526107
1209,straight,17.118599889111337,110.387987403372,71.795813498345,117.59141909076926,80.85186569621654,0.33699638,0.60230434,0.36300543,0.3009163,0.59421355,0.5727831,0.2993186,0.5949648,0.5111432,0.29079378,0.5546281,0.5382433,0.2900547,0.5584,0.67715335,0.4225385,0.51382756,0.7295329,0.42598101,0.5109047,0.5841563,0.6562654,0.5699248,0.45853478,0.65088964,0.5674003,0.32967222,0.59277153,0.6727278,0.24112318,0.59777844,0.6910276,0.19398084,0.83807415,0.5426259,0.4343075,0.8516578,0.520986,0.23751651,0.87882245,0.68086743,0.16348596,0.94513863,0.71067375,0.24351914,0.9160285,0.5980369,0.15336938,0.9340414,0.66220164,0.09167308
1210,straight,18.20493055804369,91.77407583949729,72.19559130065502,116.19638027355084,80.88409735890981,0.34262854,0.602499,0.34644985,0.3041703,0.593835,0.5262359,0.3023717,0.5947118,0.47301355,0.28931126,0.55516607,0.5351047,0.2883627,0.55871844,0.6629617,0.42292246,0.51097995,0.7049793,0.426444,0.5110057,0.55929834,0.6581564,0.56710285,0.39817473,0.6521523,0.5666997,0.2713418,0.59398544,0.6729642,0.18290119,0.599829,0.6901041,0.08955825,0.83885777,0.53772676,0.40772343,0.8538398,0.5196016,0.22370599,0.83425534,0.67608094,0.20987761,0.94442606,0.713474,0.28191432,0.9137808,0.5976981,0.15839846,0.93231624,0.67320466,0.095496245
1211,straight,17.031525605844465,107.64262701743122,76.27311178231508,115.76144748758276,83.76724315097727,0.3408316,0.59714544,0.38185862,0.3049301,0.58915424,0.5605007,0.3034303,0.5895253,0.50952256,0.28789684,0.5484619,0.62149966,0.28932124,0.5528178,0.6863114,0.42359328,0.50666463,0.6900267,0.4264986,0.50849813,0.6108023,0.6534385,0.5667531,0.47151467,0.6499434,0.5652114,0.35281935,0.5961698,0.67276734,0.21190271,0.59458196,0.7134838,0.14061594,0.8366651,0.52829796,0.46395823,0.85312927,0.51758236,0.2673738,0.8804237,0.69575447,0.20224762,0.9435053,0.71551317,0.38179964,0.9136877,0.59754604,0.16921142,0.9318087,0.6708352,0.079547636
1212,straight,17.56164985522254,107.3970065846884,77.13893388226258,116.30164714903908,84.47706373028167,0.3396195,0.5948299,0.33251667,0.30446166,0.5876874,0.50937414,0.30318442,0.5883197,0.45193028,0.28749815,0.5468324,0.6211176,0.2885353,0.55094665,0.65262866,0.4251916,0.5030138,0.74761033,0.42762217,0.5097851,0.6104598,0.65364164,0.5661873,0.43886638,0.64967555,0.56537557,0.33281192,0.5956209,0.67385876,0.17025304,0.5965785,0.7146716,0.111061685,0.83838797,0.529382,0.4740598,0.8544017,0.5193869,0.29335436,0.8791949,0.69620144,0.1949224,0.94557613,0.71479696,0.3265637,0.9164791,0.5987326,0.17711233,0.9314398,0.68046784,0.085576065
